,title,originallink,link,description,pubDate
50,"제천시, 시 승격 45주년 기념 시민의 날 행사 성료",https://www.joongdo.co.kr/web/view.php?key=20250402010000540,https://www.joongdo.co.kr/web/view.php?key=20250402010000540,"제천시는 4월 1일, 제천예술의전당에서 시 승격 45주년을 기념하는 '제45주년 제천시민의 날' 기념행사를... 부대행사로는 아주대학교 김경일 교수의 시민강연이 진행됐으며, 최근 '<b>나는 반딧불</b>'로 알려진 가수 황가람의... ","Wed, 02 Apr 2025 09:22:00 +0900"
51,제45주년 제천시민의 날 기념행사 개최... 시민대상 3인 시상,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=821476,http://www.chungnamilbo.co.kr/news/articleView.html?idxno=821476,또한 시민의 날 기념 부대행사로 아주대학교 김경일 교수의 명사초청 시민강연과 최근 &lt;<b>나는 반딧불</b>&gt;로 유명한 가수 황가람의 축하무대 그리고 제천의 과거의 현재를 한눈에 볼 수 있는 사진전 등 제천시민의 날을 기념해... ,"Wed, 02 Apr 2025 09:06:00 +0900"
52,제45주년 제천시민의 날 행사 성료… 시민대상 3인 시상,https://www.gukjenews.com/news/articleView.html?idxno=3239428,https://www.gukjenews.com/news/articleView.html?idxno=3239428,"제45주년 제천시민의 날 수상자 모습(사진=제천시) 또한, 시민의 날 기념 부대행사로 아주대학교 김경일 교수의 명사초청 시민강연과 최근 &lt;<b>나는 반딧불</b>&gt;로 유명한 가수 황가람의 축하무대 그리고 제천 과거 현재를 한눈에... ","Wed, 02 Apr 2025 07:54:00 +0900"
53,"성남시, '파이팅 성남! 콘서트' 지역 곳곳서 17차례 열기로",https://www.cstimes.com/news/articleView.html?idxno=640091,https://www.cstimes.com/news/articleView.html?idxno=640091,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 '<b>나는 반딧불</b>', '사랑의 배터리', '한국 팝(K-POP) 메들리 댄스' 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 △4월 12일 분당구 운중중학교... ","Wed, 02 Apr 2025 06:04:00 +0900"
54,"'<b>나는 반딧불</b>' 황가람, 현실 고백... &quot;빚이 많아서 오늘도 알바 간다&quot;",https://www.ggilbo.com/news/articleView.html?idxno=1081830,https://www.ggilbo.com/news/articleView.html?idxno=1081830,사진 - SBS '미운 우리 새끼' '<b>나는 반딧불</b>'로 이름을 알린 가수 황가람이 생활비 충당을 위해 아르바이트를 하고 있다는 사실을 밝혔다. 지난 30일 방송된 SBS '미운 우리 새끼'에는 20년의 긴 무명 생활 끝에 '<b>나는 반딧불</b>'로... ,"Wed, 02 Apr 2025 02:26:00 +0900"
55,"황가람, ‘<b>나는 반딧불</b>’ 멜론 차트 1위→차트 장기 집권 시동",https://sports.khan.co.kr/article/202504012141003?pt=nv,https://m.entertain.naver.com/article/144/0001029568,가수 황가람의 ‘<b>나는 반딧불</b>’이 차트 장기 집권에 시동을 걸었다. 황가람의 ‘<b>나는 반딧불</b>’은 지난달 30일 오후 11시 기준 멜론 TOP 100 차트에서 1위를 기록했다. ‘<b>나는 반딧불</b>’은 작년 10월 발매된 후 카카오뮤직... ,"Tue, 01 Apr 2025 21:43:00 +0900"
56,성남시 '파이팅 성남! 콘서트' 지역 곳곳서 17차례 열기로,http://www.bzeronews.com/news/articleView.html?idxno=705143,http://www.bzeronews.com/news/articleView.html?idxno=705143,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 '<b>나는 반딧불</b>', '사랑의 배터리', '한국 팝(K-POP) 메들리 댄스' 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 △4월 12일 분당구 운중중학교... ","Tue, 01 Apr 2025 18:24:00 +0900"
57,"정중식, 무주 반딧불 축제 위해 만든 노래 '<b>나는 반딧불</b>' 비화 공개 ('복...",https://www.stardailynews.co.kr/news/articleView.html?idxno=481871,https://www.stardailynews.co.kr/news/articleView.html?idxno=481871,정중식이 '<b>나는 반딧불</b>'의 탄생 비화를 털어놨다. 지난달 30일 방송된 MBC '복면가왕'에서는 7연승에 도전하는... 복면을 벗은 오징어는 중식이 밴드의 보컬이자 '<b>나는 반딧불</b>'의 원곡자인 정중식이었다. 정중식은 &quot;'나는... ,"Tue, 01 Apr 2025 18:14:00 +0900"
58,성남시 ‘파이팅 성남! 콘서트’ 지역 곳곳서 17차례 열기로,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160287583211078,https://www.siminilbo.co.kr/news/newsview.php?ncode=1160287583211078,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 ‘<b>나는 반딧불</b>’, ‘사랑의 배터리’, ‘한국 팝(K-POP) 메들리 댄스’ 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 △4월 12일 분당구... ","Tue, 01 Apr 2025 16:28:00 +0900"
59,"성남시, 봄꽃 속으로 찾아가는 '파이팅 콘서트' 17차례 연다",http://www.kihoilbo.co.kr/news/articleView.html?idxno=1138397,http://www.kihoilbo.co.kr/news/articleView.html?idxno=1138397,"시가 공개 오디션으로 뽑은 청년 프로예술단의 보컬, 댄스 5개 팀도 출연해 <b>나는 반딧불</b>, 사랑의 배터리, 한국 팝(K-POP) 메들리 댄스 등의 공연을 펼친다. 이달 열리는 파이팅 콘서트는 ▶12일 분당구 운중중학교 ▶19일... ","Tue, 01 Apr 2025 15:54:00 +0900"
60,반년간 꾸준한 상승세…'유퀴즈' 황가람 '<b>나는 반딧불</b>' 음원 차트 1위,https://kizmom.hankyung.com/news/view.html?aid=202504013360o,https://kizmom.hankyung.com/news/view.html?aid=202504013360o,가수 황가람이 부른 '<b>나는 반딧불</b>'이 지난달 30일 오후 11시 기준 멜론 TOP 100 차트에서 1위를 기록했다. 이 노래는 멜론 TOP 100 차트 1위를 비롯해 벅스 실시간 차트 2위(30일 오후 11시 기준)를 기록했다. ‘<b>나는 반딧불</b>... ,"Tue, 01 Apr 2025 15:40:00 +0900"
61,"성남시,지역 곳곳 '시민 찾아가' 문화예술 선사...'파이팅 성남! 콘서트...",https://www.joongangenews.com/news/articleView.html?idxno=415519,https://www.joongangenews.com/news/articleView.html?idxno=415519,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 '<b>나는 반딧불</b>', '사랑의 배터리', '한국 팝(K-POP) 메들리 댄스' 등의 공연을 펼친다. 이후 '파이팅 성남 콘서트' 일정은 △4월 12일 분당구... ","Tue, 01 Apr 2025 15:30:00 +0900"
62,"황가람, '<b>나는 반딧불</b>'로 알려졌지만 빚 못 갚아…아르바이트 병행",https://www.topstarnews.net/news/articleView.html?idxno=15627243,https://www.topstarnews.net/news/articleView.html?idxno=15627243,"가수 황가람이 오랜 무명 끝에 '<b>나는 반딧불</b>'로 이름을 알렸지만, 여전히 생활고에 시달리며 아르바이트로 생계를 이어가고 있는 안타까운 일상이 공개됐다. 지난달 30일 방송된 SBS 예능 '미운 우리 새끼' 436회에서는... ","Tue, 01 Apr 2025 15:26:00 +0900"
63,"성남시, 올해 '파이팅 성남! 콘서트' 17차례 연다",https://www.newsis.com/view/NISX20250401_0003122095,https://n.news.naver.com/mnews/article/003/0013156481?sid=102,"시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개 팀도 출연해 '<b>나는 반딧불</b>', '사랑의 배터리', '한국 팝(K-POP) 메들리 댄스' 등의 공연을 선보인다. 올해 열릴 예정인 파이팅 성남 콘서트는 ▲12일 분당구... ","Tue, 01 Apr 2025 15:22:00 +0900"
64,"황가람 ‘<b>나는 반딧불</b>’, 마침내 멜론 차트 1위…장기 흥행 예고",https://www.viva100.com/article/20250401501057,https://www.viva100.com/article/20250401501057,"가수 황가람의 ‘<b>나는 반딧불</b>’이 멜론 TOP 100 차트 1위를 기록했다. ‘<b>나는 반딧불</b>’은 지난해 10월 발매 이후 카카오뮤직 실시간 차트 1위, 노래방 차트 1위를 비롯해 멜론 등 주요 음원 차트에 이름을 올렸다. 발매... ","Tue, 01 Apr 2025 15:02:00 +0900"
65,"성남시, 2025 파이팅 성남 콘서트 개최",https://www.kmaeil.com/news/articleView.html?idxno=499224,https://www.kmaeil.com/news/articleView.html?idxno=499224,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 '<b>나는 반딧불</b>', '사랑의 배터리', '한국 팝(K-POP) 메들리 댄스' 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 4월 12일 분당구 운중중학교... ","Tue, 01 Apr 2025 14:46:00 +0900"
66,"황가람, '<b>나는 반딧불</b>' 멜론 차트 1위→차트 장기 집권 시동",https://www.newsinside.kr/news/articleView.html?idxno=3509022,https://www.newsinside.kr/news/articleView.html?idxno=3509022,가수 황가람의 '<b>나는 반딧불</b>'이 본격적으로 차트 장기 집권에 시동을 걸었다. 황가람의 '<b>나는 반딧불</b>'은 지난달 30일 오후 11시 기준 멜론 TOP 100 차트에서 1위를 기록했다. '<b>나는 반딧불</b>'은 작년 10월 발매된 이후... ,"Tue, 01 Apr 2025 14:10:00 +0900"
67,"성남시, '파이팅 성남! 콘서트' 지역 곳곳서 17차례 개최",https://www.insightkorea.co.kr/news/articleView.html?idxno=221463,https://www.insightkorea.co.kr/news/articleView.html?idxno=221463,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 '<b>나는 반딧불</b>' '사랑의 배터리' '한국 팝(K-POP) 메들리 댄스' 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 ▲4월 12일 분당구 운중중학교... ","Tue, 01 Apr 2025 13:50:00 +0900"
68,"중식이X천진우, 합동 콘서트 '와따리가따리' 18일 개최",https://www.ize.co.kr/news/articleView.html?idxno=66920,https://m.entertain.naver.com/article/465/0000010639,음원 차트를 휩쓴 '<b>나는 반딧불</b>'의 원곡자 밴드 중식이와 '어둠의 김광석'이라 불리는 싱어송라이터 천진우가 1년 만에 합동 콘서트를 연다. 중식이와 천진우는 오는 18일 오후 8시 서울 홍대 롤링홀에서 합동 공연 '2025... ,"Tue, 01 Apr 2025 13:39:00 +0900"
69,"성남시, '파이팅 성남! 콘서트' 지역 곳곳서 17차례 열기로",https://www.pointdaily.co.kr/news/articleView.html?idxno=239976,https://www.pointdaily.co.kr/news/articleView.html?idxno=239976,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 '<b>나는 반딧불</b>', '사랑의 배터리', '한국 팝(K-POP) 메들리 댄스' 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 △4월 12일 분당구 운중중학교... ","Tue, 01 Apr 2025 13:20:00 +0900"
70,"성남시, 지역 곳곳 찾아가 ‘파이팅 성남! 콘서트’ 17차례 연다",https://www.nspna.com/news/?mode=view&newsid=747597,https://www.nspna.com/news/?mode=view&newsid=747597,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 ‘<b>나는 반딧불</b>’ ‘사랑의 배터리’ ‘한국 팝(K-POP) 메들리 댄스’ 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 ▲4월 12일 분당구... ","Tue, 01 Apr 2025 12:34:00 +0900"
71,멜론 실시간 차트 1위는 G-DRAGON… 조째즈·제니 뒤이어 상위권 포진,https://www.job-post.co.kr/news/articleView.html?idxno=138782,https://www.job-post.co.kr/news/articleView.html?idxno=138782,"이 외에도 4위에는 황가람의 '<b>나는 반딧불</b>', 5위에는 AKMU(악뮤)의 'DADA'가 포진하며 신구 아티스트들의 조화로운 차트 경쟁이 이어지고 있다. 한편, 벅스 실시간 차트에서는 제니의 또 다른 곡 'ExtraL (feat. Doechii)'가... ","Tue, 01 Apr 2025 12:22:00 +0900"
72,"중식이x천진우, '와따리가따리'로 다시 뭉쳐…18일 개최",https://news.tf.co.kr/read/entertain/2193143.htm,https://m.entertain.naver.com/article/629/0000378021,노래 교환과 기타 대결까지 강력한 시즌2 예고 메가 히트곡 '<b>나는 반딧불</b>'의 원곡자 밴드 중식이와 '어둠의... '아기를 낳고 싶다니' '그래서 창문에 썬팅을 하나봐' '<b>나는 반딧불</b>'을 비롯해 '심해어' '바닥에 누워' '다들... ,"Tue, 01 Apr 2025 11:54:00 +0900"
73,"성남시, '파이팅 성남 콘서트' 올해 17차례 개최...5일 시작",http://www.fnnews.com/news/202504011114265159,https://n.news.naver.com/mnews/article/014/0005329473?sid=102,"또 시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 '<b>나는 반딧불</b>', '사랑의 배터리', '한국 팝(K-POP) 메들리 댄스' 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 △12일 분당구 운중중학교... ","Tue, 01 Apr 2025 11:19:00 +0900"
74,"황가람, ‘국민 가수’로 한 발짝…‘<b>나는 반딧불</b>’ 멜론 차트 1위",https://www.sportsseoul.com/news/read/1505202?ref=naver,https://m.entertain.naver.com/article/468/0001136463,사진 | JMG(더블엑스엔터테인먼트) 가수 황가람의 ‘<b>나는 반딧불</b>’이 본격적으로 차트 장기 집권에 시동을 걸었다. ​황가람의 ‘<b>나는 반딧불</b>’은 지난달 30일 오후 11시 기준 멜론 TOP 100 차트에서 1위를 기록했다.... ,"Tue, 01 Apr 2025 10:57:00 +0900"
75,"성남시, '파이팅 성남! 콘서트' 지역 곳곳서 17차례 개최 예정",https://www.dailian.co.kr/news/view/1479839/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002939882?sid=102,"시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 '<b>나는 반딧불</b>', '사랑의 배터리', '한국 팝(K-POP) 메들리 댄스' 등의 공연을 펼친다. 이후 공연은 △4월 12일 분당구 운중중학교 △4월 19일 중원구... ","Tue, 01 Apr 2025 10:44:00 +0900"
76,"성남시, 올해 17차례 찾아가는 문화공연 개최",https://www.discoverynews.kr/news/articleView.html?idxno=1061014,https://www.discoverynews.kr/news/articleView.html?idxno=1061014,"보컬과 댄스 5개 팀이 '<b>나는 반딧불</b>', '사랑의 배터리', 'K-POP 메들리 댄스' 등 현대적인 퍼포먼스를 통해 다양한 세대가 함께 즐길 수 있는 무대를 완성한다. '파이팅 성남! 콘서트'는 이후에도 다양한 장소에서 이어진다.... ","Tue, 01 Apr 2025 10:44:00 +0900"
77,성남시 ‘파이팅 성남! 콘서트’ 시내 곳곳 개최,https://www.joongdo.co.kr/web/view.php?key=20250401010000111,https://www.joongdo.co.kr/web/view.php?key=20250401010000111,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 '<b>나는 반딧불</b>', '사랑의 배터리', '한국 팝(K-POP) 메들리 댄스' 등의 공연을 선보인다. 성남 콘서트는 ▲12일 분당구 운중중학교 ▲ 19일... ","Tue, 01 Apr 2025 10:36:00 +0900"
78,"황가람, '<b>나는 반딧불</b>' 멜론 1위 찍었다…주요 음원차트서 호성적",https://www.joongangenews.com/news/articleView.html?idxno=415446,https://www.joongangenews.com/news/articleView.html?idxno=415446,황가람의 '<b>나는 반딧불</b>'은 지난달 30일 오후 11시 기준 멜론 TOP 100 차트에서 1위를 기록했다. 다만 1일 10시 기준 다시 5위로 소폭 내려왔다. 현재 1위는 G-DRAGON의 'TOO BAD'다. '<b>나는 반딧불</b>'은 작년 10월 발매된 이후... ,"Tue, 01 Apr 2025 10:34:00 +0900"
79,"'<b>나는 반딧불</b>' 황가람, 음원 차트 장기 집권 시동",https://tenasia.hankyung.com/article/2025040123024,https://m.entertain.naver.com/article/312/0000706480,가수 황가람의 '<b>나는 반딧불</b>'이 본격적으로 차트 장기 집권에 시동을 걸었다. 황가람의 '<b>나는 반딧불</b>'은 지난달 30일 오후 11시 기준 멜론 TOP 100 차트에서 1위를 기록했다. '<b>나는 반딧불</b>'은 지난해 10월 발매된 이후... ,"Tue, 01 Apr 2025 10:33:00 +0900"
80,"황가람, ‘<b>나는 반딧불</b>’ 멜론 차트 1위→차트 장기 흥행 ‘파란불’",https://www.raonnews.com/news/article.html?no=45940,https://www.raonnews.com/news/article.html?no=45940,"가수 황가람의 황가람의 ‘<b>나는 반딧불</b>’은 지난달 30일 오후 11시 기준 멜론 톱 100 차트에서 1위를 기록했다. ‘<b>나는 반딧불</b>’은 작년 10월 발매된 이후 카카오뮤직 실시간 차트 1위와 함께 노래방 차트 1위, 멜론 등... ","Tue, 01 Apr 2025 10:20:00 +0900"
81,"성남시, 찾아가는 '파이팅 성남 콘서트' 올해 17차례 개최",https://www.yna.co.kr/view/AKR20250401062900061?input=1195m,https://n.news.naver.com/mnews/article/001/0015302193?sid=103,"공개 오디션으로 뽑은 성남시 청년프로예술단의 보컬과 댄스 5개 팀도 출연해 '<b>나는 반딧불</b>', '사랑의 배터리', '한국 팝(K-POP) 메들리 댄스' 등의 공연을 펼친다. 이후 공연 일정을 보면 ▲ 12일 분당구 운중중학교 ▲ 19일... ","Tue, 01 Apr 2025 10:11:00 +0900"
82,[1일 성남시] 국내 전시회 개별참가 기업 최대 250만원 지원 등,https://www.asiatime.co.kr/article/20250401500025,https://www.asiatime.co.kr/article/20250401500025,"시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 ‘<b>나는 반딧불</b>’, ‘사랑의 배터리’, ‘한국 팝(K-POP) 메들리 댄스’ 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 △4월 12일 분당구... ","Tue, 01 Apr 2025 10:04:00 +0900"
83,`파이팅 성남! 콘서트` 지역 곳곳서 17차례,https://www.dt.co.kr/contents.html?article_no=2025040102109958082004&ref=naver,https://n.news.naver.com/mnews/article/029/0002944999?sid=102,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 '<b>나는 반딧불</b>', '사랑의 배터리', '한국 팝(K-POP) 메들리 댄스' 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 △4월 12일 분당구 운중중학교... ","Tue, 01 Apr 2025 09:53:00 +0900"
84,‘파이팅 성남! 콘서트’ 올해 17차례 연다... 첫 공연은 5일 수진공원,https://www.wikitree.co.kr/articles/1038227,https://www.wikitree.co.kr/articles/1038227,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 ‘<b>나는 반딧불</b>’, ‘사랑의 배터리’, ‘한국 팝(K-POP) 메들리 댄스’ 등의 공연을 펼친다. 4월 중 파이팅 성남 콘서트는 △4월 12일 분당구... ","Tue, 01 Apr 2025 09:26:00 +0900"
85,성남시 ‘파이팅 성남! 콘서트’ 연다,https://www.viva100.com/article/20250401500282,https://www.viva100.com/article/20250401500282,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 ‘<b>나는 반딧불</b>’, ‘사랑의 배터리’, ‘한국 팝(K-POP) 메들리 댄스’ 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 △4월 12일 분당구... ","Tue, 01 Apr 2025 09:26:00 +0900"
86,"‘파이팅 성남! 콘서트’ 5일 팡파르…성남시, 17차례 공연 펼친다",http://www.inews24.com/view/1829317,https://n.news.naver.com/mnews/article/031/0000920726?sid=004,"시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 ‘<b>나는 반딧불</b>’, ‘사랑의 배터리’, ‘한국 팝(K-POP) 메들리 댄스’ 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 △4월 12일 분당구... ","Tue, 01 Apr 2025 08:46:00 +0900"
87,성남시 '파이팅 성남! 콘서트' 지역 곳곳서 17차례 열기로,https://www.gukjenews.com/news/articleView.html?idxno=3238378,https://www.gukjenews.com/news/articleView.html?idxno=3238378,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 '<b>나는 반딧불</b>', '사랑의 배터리', '한국 팝(K-POP) 메들리 댄스' 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 △4월 12일 분당구 운중중학교... ","Tue, 01 Apr 2025 08:38:00 +0900"
88,"황가람 '<b>나는 반딧불</b>', 발매 160일 만에 음원 차트 1위",https://www.starnewskorea.com/stview.php?no=2025040108353477718,https://m.entertain.naver.com/article/108/0003316376,황가람이 지난해 10월 21일 발매한 싱글 '<b>나는 반딧불</b>'은 발매 후 160일 만인 지난 3월 30일 오후 11시 기준... 위로송 '<b>나는 반딧불</b>'로 빛을 보게 된 인생 스토리를 전했다. 그는 자신을 알아보는 팬들은 물론 어머니... ,"Tue, 01 Apr 2025 08:37:00 +0900"
89,성남시‘파이팅 성남! 콘서트’ 17차례 개최...봄 정취‘물씬’,https://www.sportsseoul.com/news/read/1505132?ref=naver,https://n.news.naver.com/mnews/article/468/0001136389?sid=102,"시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 ‘<b>나는 반딧불</b>’, ‘사랑의 배터리’, ‘한국 팝(K-POP) 메들리 댄스’ 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 △12일 분당구 운중중학교... ","Tue, 01 Apr 2025 08:04:00 +0900"
90,[성남 소식] 국내 전시회 개별참가 기업에 최대 250만원 지원,https://www.moneys.co.kr/article/2025040107401085278,https://n.news.naver.com/mnews/article/417/0001067601?sid=102,"타악기 퍼포먼스도 펼쳐 흥을 돋운다. 시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개팀도 출연해 '<b>나는 반딧불</b>', '사랑의 배터리', '한국 팝(K-POP) 메들리 댄스' 등의 공연을 펼친다.","Tue, 01 Apr 2025 07:53:00 +0900"
91,[성남 소식] 국내 전시회 개별참가 기업에 최대 250만원 지원,https://view.asiae.co.kr/article/2025040107111265774,https://n.news.naver.com/mnews/article/277/0005570545?sid=102,"성남시가 공개 오디션으로 뽑은 청년프로예술단의 보컬, 댄스 5개 팀도 출연해 ‘<b>나는 반딧불</b>’, ‘사랑의 배터리’, ‘한국 팝(K-POP) 메들리 댄스’ 등의 공연을 펼친다. 이후 파이팅 성남 콘서트는 △4월 12일 분당구... ","Tue, 01 Apr 2025 07:11:00 +0900"
92,"정해인, 앙코르 팬미팅 성료...“언제나 있어줘 감사”",https://www.mk.co.kr/article/11278932,https://m.entertain.naver.com/article/009/0005468403,"정해인은 스탠딩 에그의 ‘오래된 노래’와 케빈오, 프라이머리 ‘크레이지(Crazy)’, 황가람의 ‘<b>나는 반딧불</b>’을 연달아 가창하며 감미로운 음색으로 분위기를 끌어올리기도 했다. 이후 MC 유재필이 등장했다. 정해인은... ","Mon, 31 Mar 2025 21:18:00 +0900"
93,"황가람 ‘<b>나는 반딧불</b>’, 발매 160일 만에 음원 차트 1위 등극",https://sports.khan.co.kr/article/202503312115003?pt=nv,https://m.entertain.naver.com/article/144/0001029267,황가람이 지난해 10월 21일 발매한 싱글 ‘<b>나는 반딧불</b>’은 발매 후 160일 만인 지난 30일 오후 11시 기준... ‘<b>나는 반딧불</b>’로 빛을 보게 된 인생 스토리를 전했다. 그는 자신을 알아보는 팬들은 물론 어머니 앞에서... ,"Mon, 31 Mar 2025 21:16:00 +0900"
94,'<b>나는 반딧불</b>' 황가람 프로필은?,https://www.ggilbo.com/news/articleView.html?idxno=1082048,https://www.ggilbo.com/news/articleView.html?idxno=1082048,"'<b>나는 반딧불</b>'은 2020년 인디 밴드 '중식이'가 발표한 원곡으로, &quot;나는 내가 빛나는 별인 줄 알았어요/ 한 번도 의심한 적 없었죠/ 몰랐어요 난 내가 벌레라는 것을/ 그래도 괜찮아 난 눈부시니까&quot; 등의 가사로 SNS에서... ","Mon, 31 Mar 2025 20:08:00 +0900"
95,"황가람, '<b>나는 반딧불</b>' 발표 160일만에 음원차트 1위…'미우새' 효과 톡...",https://www.spotvnews.co.kr/news/articleView.html?idxno=738579,https://m.entertain.naver.com/article/477/0000542302,황가람이 지난해 10월 21일 발매한 싱글 '<b>나는 반딧불</b>'은 발매 후 160일 만인 지난 30일 오후 11시 기준 멜론... 위로송 '<b>나는 반딧불</b>'로 빛을 보게 된 인생 스토리를 전했다. 그는 자신을 알아보는 팬들은 물론 어머니... ,"Mon, 31 Mar 2025 16:57:00 +0900"
96,"‘1위 가수’ 황가람, 일상 최초 공개…반전 털털 매력(미우새)",https://www.mk.co.kr/article/11278083?refer=portal,https://m.entertain.naver.com/article/057/0001879180,‘<b>나는 반딧불</b>’도 정산 전이다. 오늘도 아르바이트 가야 된다”라고 밝혔다. 현재 카페에서 아르바이트 중인 황가람은 자신을 알아보는 팬이 등장하자 직접 ‘<b>나는 반딧불</b>’를 열창하며 빛나는 팬 서비스를 보여주기도... ,"Mon, 31 Mar 2025 15:58:00 +0900"
97,"[포토뉴스] 정해인, 앙코르 팬미팅 현장...&quot;언제나 있어줘서 감사해&quot;",http://woman.chosun.com/news/articleView.html?idxno=120300,http://woman.chosun.com/news/articleView.html?idxno=120300,"정해인은 스탠딩 에그의 '오래된 노래'와 케빈오, 프라이머리 'Crazy', 황가람의 '<b>나는 반딧불</b>'을 연달아 가창하며 감미로운 음색으로 분위기를 끌어올리기도 했다. 이후 'OUR TIME HBD' 코너의 진행을 위해 MC 유재필이... ","Mon, 31 Mar 2025 15:54:00 +0900"
98,"김승우♥김남주 초호화 결혼식, 하객만 1500명→5캐럿 다이아 청혼(미우...",https://www.newsen.com/news_view.php?uid=202503311448326310,https://m.entertain.naver.com/article/609/0000969940,"150일의 노숙, 20년의 무명생활을 딛고 일어서 국민 위로송 ‘<b>나는 반딧불</b>’의 주인공이 된 인생 역전 가수 황가람이 ‘NEW 남의 새끼’로 출연해 ‘짠돌이’ 일상을 공개했다. 정산 수입이 아직 들어오지 않아... ","Mon, 31 Mar 2025 14:54:00 +0900"
99,황가람 ‘<b>나는 반딧불</b>’ 160일 만 음원차트 1위 ‘미우새’ 힘입어 자체...,https://www.newsen.com/news_view.php?uid=202503311440596310,https://m.entertain.naver.com/article/609/0000969928,황가람이 지난해 10월 21일 발매한 싱글 ‘<b>나는 반딧불</b>’은 발매 후 160일 만인 지난 30일 오후 11시 기준... ‘<b>나는 반딧불</b>’로 빛을 보게 된 인생 스토리를 전했다. 그는 자신을 알아보는 팬들은 물론 어머니 앞에서... ,"Mon, 31 Mar 2025 14:44:00 +0900"
